Date,DateKey,Year,Quarter,QuarterName,Month,MonthName,MonthShort,YearMonth,Day,DayOfWeek,DayName,IsWeekend,_gold_built_at
2023-07-16,20230716,2023,3,Q3,7,July,Jul,2023-07,16,7,Sunday,True,2026-06-24 00:14:59.277238
2023-07-17,20230717,2023,3,Q3,7,July,Jul,2023-07,17,1,Monday,False,2026-06-24 00:14:59.277238
2023-07-18,20230718,2023,3,Q3,7,July,Jul,2023-07,18,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-07-19,20230719,2023,3,Q3,7,July,Jul,2023-07,19,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-07-20,20230720,2023,3,Q3,7,July,Jul,2023-07,20,4,Thursday,False,2026-06-24 00:14:59.277238
2023-07-21,20230721,2023,3,Q3,7,July,Jul,2023-07,21,5,Friday,False,2026-06-24 00:14:59.277238
2023-07-22,20230722,2023,3,Q3,7,July,Jul,2023-07,22,6,Saturday,True,2026-06-24 00:14:59.277238
2023-07-23,20230723,2023,3,Q3,7,July,Jul,2023-07,23,7,Sunday,True,2026-06-24 00:14:59.277238
2023-07-24,20230724,2023,3,Q3,7,July,Jul,2023-07,24,1,Monday,False,2026-06-24 00:14:59.277238
2023-07-25,20230725,2023,3,Q3,7,July,Jul,2023-07,25,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-07-26,20230726,2023,3,Q3,7,July,Jul,2023-07,26,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-07-27,20230727,2023,3,Q3,7,July,Jul,2023-07,27,4,Thursday,False,2026-06-24 00:14:59.277238
2023-07-28,20230728,2023,3,Q3,7,July,Jul,2023-07,28,5,Friday,False,2026-06-24 00:14:59.277238
2023-07-29,20230729,2023,3,Q3,7,July,Jul,2023-07,29,6,Saturday,True,2026-06-24 00:14:59.277238
2023-07-30,20230730,2023,3,Q3,7,July,Jul,2023-07,30,7,Sunday,True,2026-06-24 00:14:59.277238
2023-07-31,20230731,2023,3,Q3,7,July,Jul,2023-07,31,1,Monday,False,2026-06-24 00:14:59.277238
2023-08-01,20230801,2023,3,Q3,8,August,Aug,2023-08,1,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-08-02,20230802,2023,3,Q3,8,August,Aug,2023-08,2,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-08-03,20230803,2023,3,Q3,8,August,Aug,2023-08,3,4,Thursday,False,2026-06-24 00:14:59.277238
2023-08-04,20230804,2023,3,Q3,8,August,Aug,2023-08,4,5,Friday,False,2026-06-24 00:14:59.277238
2023-08-05,20230805,2023,3,Q3,8,August,Aug,2023-08,5,6,Saturday,True,2026-06-24 00:14:59.277238
2023-08-06,20230806,2023,3,Q3,8,August,Aug,2023-08,6,7,Sunday,True,2026-06-24 00:14:59.277238
2023-08-07,20230807,2023,3,Q3,8,August,Aug,2023-08,7,1,Monday,False,2026-06-24 00:14:59.277238
2023-08-08,20230808,2023,3,Q3,8,August,Aug,2023-08,8,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-08-09,20230809,2023,3,Q3,8,August,Aug,2023-08,9,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-08-10,20230810,2023,3,Q3,8,August,Aug,2023-08,10,4,Thursday,False,2026-06-24 00:14:59.277238
2023-08-11,20230811,2023,3,Q3,8,August,Aug,2023-08,11,5,Friday,False,2026-06-24 00:14:59.277238
2023-08-12,20230812,2023,3,Q3,8,August,Aug,2023-08,12,6,Saturday,True,2026-06-24 00:14:59.277238
2023-08-13,20230813,2023,3,Q3,8,August,Aug,2023-08,13,7,Sunday,True,2026-06-24 00:14:59.277238
2023-08-14,20230814,2023,3,Q3,8,August,Aug,2023-08,14,1,Monday,False,2026-06-24 00:14:59.277238
2023-08-15,20230815,2023,3,Q3,8,August,Aug,2023-08,15,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-08-16,20230816,2023,3,Q3,8,August,Aug,2023-08,16,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-08-17,20230817,2023,3,Q3,8,August,Aug,2023-08,17,4,Thursday,False,2026-06-24 00:14:59.277238
2023-08-18,20230818,2023,3,Q3,8,August,Aug,2023-08,18,5,Friday,False,2026-06-24 00:14:59.277238
2023-08-19,20230819,2023,3,Q3,8,August,Aug,2023-08,19,6,Saturday,True,2026-06-24 00:14:59.277238
2023-08-20,20230820,2023,3,Q3,8,August,Aug,2023-08,20,7,Sunday,True,2026-06-24 00:14:59.277238
2023-08-21,20230821,2023,3,Q3,8,August,Aug,2023-08,21,1,Monday,False,2026-06-24 00:14:59.277238
2023-08-22,20230822,2023,3,Q3,8,August,Aug,2023-08,22,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-08-23,20230823,2023,3,Q3,8,August,Aug,2023-08,23,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-08-24,20230824,2023,3,Q3,8,August,Aug,2023-08,24,4,Thursday,False,2026-06-24 00:14:59.277238
2023-08-25,20230825,2023,3,Q3,8,August,Aug,2023-08,25,5,Friday,False,2026-06-24 00:14:59.277238
2023-08-26,20230826,2023,3,Q3,8,August,Aug,2023-08,26,6,Saturday,True,2026-06-24 00:14:59.277238
2023-08-27,20230827,2023,3,Q3,8,August,Aug,2023-08,27,7,Sunday,True,2026-06-24 00:14:59.277238
2023-08-28,20230828,2023,3,Q3,8,August,Aug,2023-08,28,1,Monday,False,2026-06-24 00:14:59.277238
2023-08-29,20230829,2023,3,Q3,8,August,Aug,2023-08,29,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-08-30,20230830,2023,3,Q3,8,August,Aug,2023-08,30,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-08-31,20230831,2023,3,Q3,8,August,Aug,2023-08,31,4,Thursday,False,2026-06-24 00:14:59.277238
2023-09-01,20230901,2023,3,Q3,9,September,Sep,2023-09,1,5,Friday,False,2026-06-24 00:14:59.277238
2023-09-02,20230902,2023,3,Q3,9,September,Sep,2023-09,2,6,Saturday,True,2026-06-24 00:14:59.277238
2023-09-03,20230903,2023,3,Q3,9,September,Sep,2023-09,3,7,Sunday,True,2026-06-24 00:14:59.277238
2023-09-04,20230904,2023,3,Q3,9,September,Sep,2023-09,4,1,Monday,False,2026-06-24 00:14:59.277238
2023-09-05,20230905,2023,3,Q3,9,September,Sep,2023-09,5,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-09-06,20230906,2023,3,Q3,9,September,Sep,2023-09,6,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-09-07,20230907,2023,3,Q3,9,September,Sep,2023-09,7,4,Thursday,False,2026-06-24 00:14:59.277238
2023-09-08,20230908,2023,3,Q3,9,September,Sep,2023-09,8,5,Friday,False,2026-06-24 00:14:59.277238
2023-09-09,20230909,2023,3,Q3,9,September,Sep,2023-09,9,6,Saturday,True,2026-06-24 00:14:59.277238
2023-09-10,20230910,2023,3,Q3,9,September,Sep,2023-09,10,7,Sunday,True,2026-06-24 00:14:59.277238
2023-09-11,20230911,2023,3,Q3,9,September,Sep,2023-09,11,1,Monday,False,2026-06-24 00:14:59.277238
2023-09-12,20230912,2023,3,Q3,9,September,Sep,2023-09,12,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-09-13,20230913,2023,3,Q3,9,September,Sep,2023-09,13,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-09-14,20230914,2023,3,Q3,9,September,Sep,2023-09,14,4,Thursday,False,2026-06-24 00:14:59.277238
2023-09-15,20230915,2023,3,Q3,9,September,Sep,2023-09,15,5,Friday,False,2026-06-24 00:14:59.277238
2023-09-16,20230916,2023,3,Q3,9,September,Sep,2023-09,16,6,Saturday,True,2026-06-24 00:14:59.277238
2023-09-17,20230917,2023,3,Q3,9,September,Sep,2023-09,17,7,Sunday,True,2026-06-24 00:14:59.277238
2023-09-18,20230918,2023,3,Q3,9,September,Sep,2023-09,18,1,Monday,False,2026-06-24 00:14:59.277238
2023-09-19,20230919,2023,3,Q3,9,September,Sep,2023-09,19,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-09-20,20230920,2023,3,Q3,9,September,Sep,2023-09,20,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-09-21,20230921,2023,3,Q3,9,September,Sep,2023-09,21,4,Thursday,False,2026-06-24 00:14:59.277238
2023-09-22,20230922,2023,3,Q3,9,September,Sep,2023-09,22,5,Friday,False,2026-06-24 00:14:59.277238
2023-09-23,20230923,2023,3,Q3,9,September,Sep,2023-09,23,6,Saturday,True,2026-06-24 00:14:59.277238
2023-09-24,20230924,2023,3,Q3,9,September,Sep,2023-09,24,7,Sunday,True,2026-06-24 00:14:59.277238
2023-09-25,20230925,2023,3,Q3,9,September,Sep,2023-09,25,1,Monday,False,2026-06-24 00:14:59.277238
2023-09-26,20230926,2023,3,Q3,9,September,Sep,2023-09,26,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-09-27,20230927,2023,3,Q3,9,September,Sep,2023-09,27,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-09-28,20230928,2023,3,Q3,9,September,Sep,2023-09,28,4,Thursday,False,2026-06-24 00:14:59.277238
2023-09-29,20230929,2023,3,Q3,9,September,Sep,2023-09,29,5,Friday,False,2026-06-24 00:14:59.277238
2023-09-30,20230930,2023,3,Q3,9,September,Sep,2023-09,30,6,Saturday,True,2026-06-24 00:14:59.277238
2023-10-01,20231001,2023,4,Q4,10,October,Oct,2023-10,1,7,Sunday,True,2026-06-24 00:14:59.277238
2023-10-02,20231002,2023,4,Q4,10,October,Oct,2023-10,2,1,Monday,False,2026-06-24 00:14:59.277238
2023-10-03,20231003,2023,4,Q4,10,October,Oct,2023-10,3,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-10-04,20231004,2023,4,Q4,10,October,Oct,2023-10,4,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-10-05,20231005,2023,4,Q4,10,October,Oct,2023-10,5,4,Thursday,False,2026-06-24 00:14:59.277238
2023-10-06,20231006,2023,4,Q4,10,October,Oct,2023-10,6,5,Friday,False,2026-06-24 00:14:59.277238
2023-10-07,20231007,2023,4,Q4,10,October,Oct,2023-10,7,6,Saturday,True,2026-06-24 00:14:59.277238
2023-10-08,20231008,2023,4,Q4,10,October,Oct,2023-10,8,7,Sunday,True,2026-06-24 00:14:59.277238
2023-10-09,20231009,2023,4,Q4,10,October,Oct,2023-10,9,1,Monday,False,2026-06-24 00:14:59.277238
2023-10-10,20231010,2023,4,Q4,10,October,Oct,2023-10,10,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-10-11,20231011,2023,4,Q4,10,October,Oct,2023-10,11,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-10-12,20231012,2023,4,Q4,10,October,Oct,2023-10,12,4,Thursday,False,2026-06-24 00:14:59.277238
2023-10-13,20231013,2023,4,Q4,10,October,Oct,2023-10,13,5,Friday,False,2026-06-24 00:14:59.277238
2023-10-14,20231014,2023,4,Q4,10,October,Oct,2023-10,14,6,Saturday,True,2026-06-24 00:14:59.277238
2023-10-15,20231015,2023,4,Q4,10,October,Oct,2023-10,15,7,Sunday,True,2026-06-24 00:14:59.277238
2023-10-16,20231016,2023,4,Q4,10,October,Oct,2023-10,16,1,Monday,False,2026-06-24 00:14:59.277238
2023-10-17,20231017,2023,4,Q4,10,October,Oct,2023-10,17,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-10-18,20231018,2023,4,Q4,10,October,Oct,2023-10,18,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-10-19,20231019,2023,4,Q4,10,October,Oct,2023-10,19,4,Thursday,False,2026-06-24 00:14:59.277238
2023-10-20,20231020,2023,4,Q4,10,October,Oct,2023-10,20,5,Friday,False,2026-06-24 00:14:59.277238
2023-10-21,20231021,2023,4,Q4,10,October,Oct,2023-10,21,6,Saturday,True,2026-06-24 00:14:59.277238
2023-10-22,20231022,2023,4,Q4,10,October,Oct,2023-10,22,7,Sunday,True,2026-06-24 00:14:59.277238
2023-10-23,20231023,2023,4,Q4,10,October,Oct,2023-10,23,1,Monday,False,2026-06-24 00:14:59.277238
2023-10-24,20231024,2023,4,Q4,10,October,Oct,2023-10,24,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-10-25,20231025,2023,4,Q4,10,October,Oct,2023-10,25,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-10-26,20231026,2023,4,Q4,10,October,Oct,2023-10,26,4,Thursday,False,2026-06-24 00:14:59.277238
2023-10-27,20231027,2023,4,Q4,10,October,Oct,2023-10,27,5,Friday,False,2026-06-24 00:14:59.277238
2023-10-28,20231028,2023,4,Q4,10,October,Oct,2023-10,28,6,Saturday,True,2026-06-24 00:14:59.277238
2023-10-29,20231029,2023,4,Q4,10,October,Oct,2023-10,29,7,Sunday,True,2026-06-24 00:14:59.277238
2023-10-30,20231030,2023,4,Q4,10,October,Oct,2023-10,30,1,Monday,False,2026-06-24 00:14:59.277238
2023-10-31,20231031,2023,4,Q4,10,October,Oct,2023-10,31,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-11-01,20231101,2023,4,Q4,11,November,Nov,2023-11,1,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-11-02,20231102,2023,4,Q4,11,November,Nov,2023-11,2,4,Thursday,False,2026-06-24 00:14:59.277238
2023-11-03,20231103,2023,4,Q4,11,November,Nov,2023-11,3,5,Friday,False,2026-06-24 00:14:59.277238
2023-11-04,20231104,2023,4,Q4,11,November,Nov,2023-11,4,6,Saturday,True,2026-06-24 00:14:59.277238
2023-11-05,20231105,2023,4,Q4,11,November,Nov,2023-11,5,7,Sunday,True,2026-06-24 00:14:59.277238
2023-11-06,20231106,2023,4,Q4,11,November,Nov,2023-11,6,1,Monday,False,2026-06-24 00:14:59.277238
2023-11-07,20231107,2023,4,Q4,11,November,Nov,2023-11,7,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-11-08,20231108,2023,4,Q4,11,November,Nov,2023-11,8,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-11-09,20231109,2023,4,Q4,11,November,Nov,2023-11,9,4,Thursday,False,2026-06-24 00:14:59.277238
2023-11-10,20231110,2023,4,Q4,11,November,Nov,2023-11,10,5,Friday,False,2026-06-24 00:14:59.277238
2023-11-11,20231111,2023,4,Q4,11,November,Nov,2023-11,11,6,Saturday,True,2026-06-24 00:14:59.277238
2023-11-12,20231112,2023,4,Q4,11,November,Nov,2023-11,12,7,Sunday,True,2026-06-24 00:14:59.277238
2023-11-13,20231113,2023,4,Q4,11,November,Nov,2023-11,13,1,Monday,False,2026-06-24 00:14:59.277238
2023-11-14,20231114,2023,4,Q4,11,November,Nov,2023-11,14,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-11-15,20231115,2023,4,Q4,11,November,Nov,2023-11,15,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-11-16,20231116,2023,4,Q4,11,November,Nov,2023-11,16,4,Thursday,False,2026-06-24 00:14:59.277238
2023-11-17,20231117,2023,4,Q4,11,November,Nov,2023-11,17,5,Friday,False,2026-06-24 00:14:59.277238
2023-11-18,20231118,2023,4,Q4,11,November,Nov,2023-11,18,6,Saturday,True,2026-06-24 00:14:59.277238
2023-11-19,20231119,2023,4,Q4,11,November,Nov,2023-11,19,7,Sunday,True,2026-06-24 00:14:59.277238
2023-11-20,20231120,2023,4,Q4,11,November,Nov,2023-11,20,1,Monday,False,2026-06-24 00:14:59.277238
2023-11-21,20231121,2023,4,Q4,11,November,Nov,2023-11,21,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-11-22,20231122,2023,4,Q4,11,November,Nov,2023-11,22,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-11-23,20231123,2023,4,Q4,11,November,Nov,2023-11,23,4,Thursday,False,2026-06-24 00:14:59.277238
2023-11-24,20231124,2023,4,Q4,11,November,Nov,2023-11,24,5,Friday,False,2026-06-24 00:14:59.277238
2023-11-25,20231125,2023,4,Q4,11,November,Nov,2023-11,25,6,Saturday,True,2026-06-24 00:14:59.277238
2023-11-26,20231126,2023,4,Q4,11,November,Nov,2023-11,26,7,Sunday,True,2026-06-24 00:14:59.277238
2023-11-27,20231127,2023,4,Q4,11,November,Nov,2023-11,27,1,Monday,False,2026-06-24 00:14:59.277238
2023-11-28,20231128,2023,4,Q4,11,November,Nov,2023-11,28,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-11-29,20231129,2023,4,Q4,11,November,Nov,2023-11,29,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-11-30,20231130,2023,4,Q4,11,November,Nov,2023-11,30,4,Thursday,False,2026-06-24 00:14:59.277238
2023-12-01,20231201,2023,4,Q4,12,December,Dec,2023-12,1,5,Friday,False,2026-06-24 00:14:59.277238
2023-12-02,20231202,2023,4,Q4,12,December,Dec,2023-12,2,6,Saturday,True,2026-06-24 00:14:59.277238
2023-12-03,20231203,2023,4,Q4,12,December,Dec,2023-12,3,7,Sunday,True,2026-06-24 00:14:59.277238
2023-12-04,20231204,2023,4,Q4,12,December,Dec,2023-12,4,1,Monday,False,2026-06-24 00:14:59.277238
2023-12-05,20231205,2023,4,Q4,12,December,Dec,2023-12,5,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-12-06,20231206,2023,4,Q4,12,December,Dec,2023-12,6,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-12-07,20231207,2023,4,Q4,12,December,Dec,2023-12,7,4,Thursday,False,2026-06-24 00:14:59.277238
2023-12-08,20231208,2023,4,Q4,12,December,Dec,2023-12,8,5,Friday,False,2026-06-24 00:14:59.277238
2023-12-09,20231209,2023,4,Q4,12,December,Dec,2023-12,9,6,Saturday,True,2026-06-24 00:14:59.277238
2023-12-10,20231210,2023,4,Q4,12,December,Dec,2023-12,10,7,Sunday,True,2026-06-24 00:14:59.277238
2023-12-11,20231211,2023,4,Q4,12,December,Dec,2023-12,11,1,Monday,False,2026-06-24 00:14:59.277238
2023-12-12,20231212,2023,4,Q4,12,December,Dec,2023-12,12,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-12-13,20231213,2023,4,Q4,12,December,Dec,2023-12,13,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-12-14,20231214,2023,4,Q4,12,December,Dec,2023-12,14,4,Thursday,False,2026-06-24 00:14:59.277238
2023-12-15,20231215,2023,4,Q4,12,December,Dec,2023-12,15,5,Friday,False,2026-06-24 00:14:59.277238
2023-12-16,20231216,2023,4,Q4,12,December,Dec,2023-12,16,6,Saturday,True,2026-06-24 00:14:59.277238
2023-12-17,20231217,2023,4,Q4,12,December,Dec,2023-12,17,7,Sunday,True,2026-06-24 00:14:59.277238
2023-12-18,20231218,2023,4,Q4,12,December,Dec,2023-12,18,1,Monday,False,2026-06-24 00:14:59.277238
2023-12-19,20231219,2023,4,Q4,12,December,Dec,2023-12,19,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-12-20,20231220,2023,4,Q4,12,December,Dec,2023-12,20,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-12-21,20231221,2023,4,Q4,12,December,Dec,2023-12,21,4,Thursday,False,2026-06-24 00:14:59.277238
2023-12-22,20231222,2023,4,Q4,12,December,Dec,2023-12,22,5,Friday,False,2026-06-24 00:14:59.277238
2023-12-23,20231223,2023,4,Q4,12,December,Dec,2023-12,23,6,Saturday,True,2026-06-24 00:14:59.277238
2023-12-24,20231224,2023,4,Q4,12,December,Dec,2023-12,24,7,Sunday,True,2026-06-24 00:14:59.277238
2023-12-25,20231225,2023,4,Q4,12,December,Dec,2023-12,25,1,Monday,False,2026-06-24 00:14:59.277238
2023-12-26,20231226,2023,4,Q4,12,December,Dec,2023-12,26,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-12-27,20231227,2023,4,Q4,12,December,Dec,2023-12,27,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-12-28,20231228,2023,4,Q4,12,December,Dec,2023-12,28,4,Thursday,False,2026-06-24 00:14:59.277238
2023-12-29,20231229,2023,4,Q4,12,December,Dec,2023-12,29,5,Friday,False,2026-06-24 00:14:59.277238
2023-12-30,20231230,2023,4,Q4,12,December,Dec,2023-12,30,6,Saturday,True,2026-06-24 00:14:59.277238
2023-12-31,20231231,2023,4,Q4,12,December,Dec,2023-12,31,7,Sunday,True,2026-06-24 00:14:59.277238
2024-01-01,20240101,2024,1,Q1,1,January,Jan,2024-01,1,1,Monday,False,2026-06-24 00:14:59.277238
2024-01-02,20240102,2024,1,Q1,1,January,Jan,2024-01,2,2,Tuesday,False,2026-06-24 00:14:59.277238
2024-01-03,20240103,2024,1,Q1,1,January,Jan,2024-01,3,3,Wednesday,False,2026-06-24 00:14:59.277238
2024-01-04,20240104,2024,1,Q1,1,January,Jan,2024-01,4,4,Thursday,False,2026-06-24 00:14:59.277238
2024-01-05,20240105,2024,1,Q1,1,January,Jan,2024-01,5,5,Friday,False,2026-06-24 00:14:59.277238
2024-01-06,20240106,2024,1,Q1,1,January,Jan,2024-01,6,6,Saturday,True,2026-06-24 00:14:59.277238
2024-01-07,20240107,2024,1,Q1,1,January,Jan,2024-01,7,7,Sunday,True,2026-06-24 00:14:59.277238
2024-01-08,20240108,2024,1,Q1,1,January,Jan,2024-01,8,1,Monday,False,2026-06-24 00:14:59.277238
2024-01-09,20240109,2024,1,Q1,1,January,Jan,2024-01,9,2,Tuesday,False,2026-06-24 00:14:59.277238
2024-01-10,20240110,2024,1,Q1,1,January,Jan,2024-01,10,3,Wednesday,False,2026-06-24 00:14:59.277238
2024-01-11,20240111,2024,1,Q1,1,January,Jan,2024-01,11,4,Thursday,False,2026-06-24 00:14:59.277238
2024-01-12,20240112,2024,1,Q1,1,January,Jan,2024-01,12,5,Friday,False,2026-06-24 00:14:59.277238
2024-01-13,20240113,2024,1,Q1,1,January,Jan,2024-01,13,6,Saturday,True,2026-06-24 00:14:59.277238
2024-01-14,20240114,2024,1,Q1,1,January,Jan,2024-01,14,7,Sunday,True,2026-06-24 00:14:59.277238
2024-01-15,20240115,2024,1,Q1,1,January,Jan,2024-01,15,1,Monday,False,2026-06-24 00:14:59.277238
2024-01-16,20240116,2024,1,Q1,1,January,Jan,2024-01,16,2,Tuesday,False,2026-06-24 00:14:59.277238
2024-01-17,20240117,2024,1,Q1,1,January,Jan,2024-01,17,3,Wednesday,False,2026-06-24 00:14:59.277238
2024-01-18,20240118,2024,1,Q1,1,January,Jan,2024-01,18,4,Thursday,False,2026-06-24 00:14:59.277238
2024-01-19,20240119,2024,1,Q1,1,January,Jan,2024-01,19,5,Friday,False,2026-06-24 00:14:59.277238
2024-01-20,20240120,2024,1,Q1,1,January,Jan,2024-01,20,6,Saturday,True,2026-06-24 00:14:59.277238
2024-01-21,20240121,2024,1,Q1,1,January,Jan,2024-01,21,7,Sunday,True,2026-06-24 00:14:59.277238
2024-01-22,20240122,2024,1,Q1,1,January,Jan,2024-01,22,1,Monday,False,2026-06-24 00:14:59.277238
2024-01-23,20240123,2024,1,Q1,1,January,Jan,2024-01,23,2,Tuesday,False,2026-06-24 00:14:59.277238
2024-01-24,20240124,2024,1,Q1,1,January,Jan,2024-01,24,3,Wednesday,False,2026-06-24 00:14:59.277238
2024-01-25,20240125,2024,1,Q1,1,January,Jan,2024-01,25,4,Thursday,False,2026-06-24 00:14:59.277238
2024-01-26,20240126,2024,1,Q1,1,January,Jan,2024-01,26,5,Friday,False,2026-06-24 00:14:59.277238
2024-01-27,20240127,2024,1,Q1,1,January,Jan,2024-01,27,6,Saturday,True,2026-06-24 00:14:59.277238
2024-01-28,20240128,2024,1,Q1,1,January,Jan,2024-01,28,7,Sunday,True,2026-06-24 00:14:59.277238
2024-01-29,20240129,2024,1,Q1,1,January,Jan,2024-01,29,1,Monday,False,2026-06-24 00:14:59.277238
2024-01-30,20240130,2024,1,Q1,1,January,Jan,2024-01,30,2,Tuesday,False,2026-06-24 00:14:59.277238
2024-01-31,20240131,2024,1,Q1,1,January,Jan,2024-01,31,3,Wednesday,False,2026-06-24 00:14:59.277238
2024-02-01,20240201,2024,1,Q1,2,February,Feb,2024-02,1,4,Thursday,False,2026-06-24 00:14:59.277238
2024-02-02,20240202,2024,1,Q1,2,February,Feb,2024-02,2,5,Friday,False,2026-06-24 00:14:59.277238
2024-02-03,20240203,2024,1,Q1,2,February,Feb,2024-02,3,6,Saturday,True,2026-06-24 00:14:59.277238
2024-02-04,20240204,2024,1,Q1,2,February,Feb,2024-02,4,7,Sunday,True,2026-06-24 00:14:59.277238
2024-02-05,20240205,2024,1,Q1,2,February,Feb,2024-02,5,1,Monday,False,2026-06-24 00:14:59.277238
2024-02-06,20240206,2024,1,Q1,2,February,Feb,2024-02,6,2,Tuesday,False,2026-06-24 00:14:59.277238
2024-02-07,20240207,2024,1,Q1,2,February,Feb,2024-02,7,3,Wednesday,False,2026-06-24 00:14:59.277238
2024-02-08,20240208,2024,1,Q1,2,February,Feb,2024-02,8,4,Thursday,False,2026-06-24 00:14:59.277238
2024-02-09,20240209,2024,1,Q1,2,February,Feb,2024-02,9,5,Friday,False,2026-06-24 00:14:59.277238
2024-02-10,20240210,2024,1,Q1,2,February,Feb,2024-02,10,6,Saturday,True,2026-06-24 00:14:59.277238
2024-02-11,20240211,2024,1,Q1,2,February,Feb,2024-02,11,7,Sunday,True,2026-06-24 00:14:59.277238
2024-02-12,20240212,2024,1,Q1,2,February,Feb,2024-02,12,1,Monday,False,2026-06-24 00:14:59.277238
2024-02-13,20240213,2024,1,Q1,2,February,Feb,2024-02,13,2,Tuesday,False,2026-06-24 00:14:59.277238
2024-02-14,20240214,2024,1,Q1,2,February,Feb,2024-02,14,3,Wednesday,False,2026-06-24 00:14:59.277238
2024-02-15,20240215,2024,1,Q1,2,February,Feb,2024-02,15,4,Thursday,False,2026-06-24 00:14:59.277238
2024-02-16,20240216,2024,1,Q1,2,February,Feb,2024-02,16,5,Friday,False,2026-06-24 00:14:59.277238
2024-02-17,20240217,2024,1,Q1,2,February,Feb,2024-02,17,6,Saturday,True,2026-06-24 00:14:59.277238
2024-02-18,20240218,2024,1,Q1,2,February,Feb,2024-02,18,7,Sunday,True,2026-06-24 00:14:59.277238
2024-02-19,20240219,2024,1,Q1,2,February,Feb,2024-02,19,1,Monday,False,2026-06-24 00:14:59.277238
2024-02-20,20240220,2024,1,Q1,2,February,Feb,2024-02,20,2,Tuesday,False,2026-06-24 00:14:59.277238
2024-02-21,20240221,2024,1,Q1,2,February,Feb,2024-02,21,3,Wednesday,False,2026-06-24 00:14:59.277238
2024-02-22,20240222,2024,1,Q1,2,February,Feb,2024-02,22,4,Thursday,False,2026-06-24 00:14:59.277238
2024-02-23,20240223,2024,1,Q1,2,February,Feb,2024-02,23,5,Friday,False,2026-06-24 00:14:59.277238
2024-02-24,20240224,2024,1,Q1,2,February,Feb,2024-02,24,6,Saturday,True,2026-06-24 00:14:59.277238
2024-02-25,20240225,2024,1,Q1,2,February,Feb,2024-02,25,7,Sunday,True,2026-06-24 00:14:59.277238
2024-02-26,20240226,2024,1,Q1,2,February,Feb,2024-02,26,1,Monday,False,2026-06-24 00:14:59.277238
2024-02-27,20240227,2024,1,Q1,2,February,Feb,2024-02,27,2,Tuesday,False,2026-06-24 00:14:59.277238
2024-02-28,20240228,2024,1,Q1,2,February,Feb,2024-02,28,3,Wednesday,False,2026-06-24 00:14:59.277238
2024-02-29,20240229,2024,1,Q1,2,February,Feb,2024-02,29,4,Thursday,False,2026-06-24 00:14:59.277238
2024-03-01,20240301,2024,1,Q1,3,March,Mar,2024-03,1,5,Friday,False,2026-06-24 00:14:59.277238
2024-03-02,20240302,2024,1,Q1,3,March,Mar,2024-03,2,6,Saturday,True,2026-06-24 00:14:59.277238
2024-03-03,20240303,2024,1,Q1,3,March,Mar,2024-03,3,7,Sunday,True,2026-06-24 00:14:59.277238
